match_id,"ElapsedTime","SetNo","P1GamesWon","P2GamesWon","SetWinner","GameNo","GameWinner","PointNumber","PointWinner","PointServer","Speed_KMH","Rally","P1Score","P2Score","P1Momentum","P2Momentum","P1PointsWon","P2PointsWon","P1Ace","P2Ace","P1Winner","P2Winner","P1DoubleFault","P2DoubleFault","P1UnfErr","P2UnfErr","P1NetPoint","P2NetPoint","P1NetPointWon","P2NetPointWon","P1BreakPoint","P2BreakPoint","P1BreakPointWon","P2BreakPointWon","P1FirstSrvIn","P2FirstSrvIn","P1FirstSrvWon","P2FirstSrvWon","P1SecondSrvIn","P2SecondSrvIn","P1SecondSrvWon","P2SecondSrvWon","P1ForcedError","P2ForcedError","History","Speed_MPH","P1BreakPointMissed","P2BreakPointMissed","ServeIndicator","Serve_Direction","Winner_FH","Winner_BH","P1TurningPoint","P2TurningPoint"
2011-wimbledon-1701,1:45:20,4,0,0,0,1,0,127,2,2,189,5,0,15,104,131,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,118,0,0,2,2,0,0,12,5
2011-wimbledon-1701,1:46:20,4,0,0,0,1,0,128,1,2,136,10,15,15,107,131,62,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11010,85,0,0,2,1,1,0,0,0
2011-wimbledon-1701,1:47:20,4,0,0,0,1,0,129,1,2,194,12,30,15,109,130,63,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22430,121,0,0,2,3,0,0,0,0
2011-wimbledon-1701,1:48:20,4,0,0,0,1,0,130,2,2,148,5,30,30,108,132,63,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,92,0,0,2,3,0,0,4,1
2011-wimbledon-1701,1:49:20,4,0,0,0,1,0,131,1,2,189,6,40,30,110,131,64,67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22030,118,0,0,2,3,0,0,0,0
2011-wimbledon-1701,1:50:20,4,0,0,0,1,0,132,2,2,189,5,40,40,109,133,64,68,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,118,1,0,2,3,0,0,0,0
2011-wimbledon-1701,1:52:08,4,0,0,0,1,0,133,2,2,197,1,40,AD,108,135,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,123,0,0,2,3,0,0,0,3
2011-wimbledon-1701,1:52:41,4,0,1,0,1,2,134,2,2,193,1,0,0,107,139,64,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,120,0,0,1,3,0,0,0,0
2011-wimbledon-1701,1:53:41,4,0,1,0,2,0,135,2,1,194,2,0,15,106,141,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12030,121,0,0,1,3,0,0,3,8
2011-wimbledon-1701,1:55:14,4,0,1,0,2,0,136,2,1,196,2,0,30,104,142,64,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,122,0,0,1,3,0,0,0,0
2011-wimbledon-1701,1:55:49,4,0,1,0,2,0,137,1,1,193,5,15,30,105,140,65,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,120,0,0,1,2,0,0,4,0
2011-wimbledon-1701,1:56:25,4,0,1,0,2,0,138,2,1,181,6,15,40,105,143,65,73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21410,113,0,0,1,2,1,0,0,1
2011-wimbledon-1701,1:57:10,4,0,2,0,2,2,139,2,1,194,10,0,0,102,149,65,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,11032,121,0,0,2,1,0,0,0,2
2011-wimbledon-1701,1:58:21,4,0,2,0,3,0,140,2,2,181,1,0,15,101,151,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,113,0,0,2,1,0,0,2,7
2011-wimbledon-1701,1:58:50,4,0,2,0,3,0,141,1,2,191,2,15,15,102,149,66,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,119,0,0,2,3,0,0,4,11
2011-wimbledon-1701,1:59:23,4,0,2,0,3,0,142,2,2,202,1,15,30,101,151,66,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,126,0,0,2,2,0,0,0,0
2011-wimbledon-1701,1:59:51,4,0,2,0,3,0,143,1,2,193,8,30,30,103,150,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,120,0,0,2,3,0,0,0,0
2011-wimbledon-1701,2:00:38,4,0,2,0,3,0,144,1,2,189,4,40,30,105,149,68,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,118,0,0,2,2,0,0,2,1
2011-wimbledon-1701,2:01:26,4,1,2,0,3,1,145,1,2,194,2,0,0,112,147,69,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11012,121,0,0,1,2,1,0,3,0
2011-wimbledon-1701,2:03:20,4,1,2,0,4,0,146,1,1,130,7,15,0,114,146,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,81,0,0,1,3,0,0,11,4
2011-wimbledon-1701,2:04:07,4,1,2,0,4,0,147,1,1,130,1,30,0,116,145,71,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,81,0,0,1,2,0,0,0,0
2011-wimbledon-1701,2:04:45,4,1,2,0,4,0,148,1,1,197,3,40,0,117,143,72,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,123,0,0,1,3,0,0,0,0
2011-wimbledon-1701,2:05:10,4,1,2,0,4,0,149,2,1,151,4,40,15,115,144,72,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11020,94,0,0,1,2,0,0,5,4
2011-wimbledon-1701,2:05:58,4,2,2,0,4,1,150,1,1,186,1,0,0,119,143,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,116,0,0,2,1,0,0,0,0
2011-wimbledon-1701,2:06:39,4,2,2,0,5,0,151,2,2,194,11,0,15,118,145,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,121,0,0,2,3,0,0,0,0
2011-wimbledon-1701,2:07:28,4,2,2,0,5,0,152,2,2,193,1,0,30,117,147,73,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,120,0,0,2,3,0,0,1,2
2011-wimbledon-1701,2:07:52,4,2,2,0,5,0,153,1,2,165,8,15,30,119,146,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22030,103,0,0,2,1,0,0,2,3
2011-wimbledon-1701,2:08:49,4,2,2,0,5,0,154,1,2,196,4,30,30,121,145,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,122,0,0,2,1,0,0,0,0
2011-wimbledon-1701,2:09:47,4,2,2,0,5,0,155,2,2,185,9,30,40,120,147,75,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,115,0,0,2,1,0,0,3,0
2011-wimbledon-1701,2:10:37,4,2,3,0,5,2,156,2,2,0,1,0,0,119,151,75,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11032,0,0,0,1,2,0,0,0,0
2011-wimbledon-1701,2:12:21,4,2,3,0,6,0,157,2,1,194,4,0,15,118,153,75,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12030,121,0,0,1,3,0,0,0,5
2011-wimbledon-1701,2:12:59,4,2,3,0,6,0,158,1,1,191,7,15,15,120,152,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,119,0,0,1,3,0,0,3,8
2011-wimbledon-1701,2:13:36,4,2,3,0,6,0,159,1,1,191,1,30,15,122,151,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,119,0,0,1,1,0,0,0,0
2011-wimbledon-1701,2:14:01,4,2,3,0,6,0,160,1,1,141,7,40,15,125,151,78,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12010,88,0,0,1,1,0,1,0,0
2011-wimbledon-1701,2:14:50,4,2,3,0,6,0,161,2,1,197,4,40,30,124,153,78,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,123,0,0,1,3,0,0,7,2
2011-wimbledon-1701,2:15:27,4,3,3,0,6,1,162,1,1,196,1,0,0,128,152,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,122,0,0,2,3,0,0,0,0
2011-wimbledon-1701,2:16:13,4,3,3,0,7,0,163,2,2,196,1,0,15,127,154,79,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,122,0,0,2,3,0,0,0,0
2011-wimbledon-1701,2:16:41,4,3,3,0,7,0,164,2,2,193,1,0,30,126,156,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,120,0,0,2,1,0,0,2,3
2011-wimbledon-1701,2:17:08,4,3,3,0,7,0,165,2,2,196,1,0,40,125,158,79,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,122,0,0,2,3,0,0,0,0
2011-wimbledon-1701,2:17:37,4,3,4,0,7,2,166,2,2,143,5,0,0,124,162,79,87,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12032,89,0,0,1,1,0,0,3,6
2011-wimbledon-1701,2:18:37,4,3,4,0,8,0,167,2,1,0,0,0,15,120,163,79,88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,8
2011-wimbledon-1701,2:19:37,4,3,4,0,8,0,168,2,1,144,4,0,30,119,165,79,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,90,0,0,1,2,0,0,6,0
2011-wimbledon-1701,2:21:36,4,3,4,0,8,0,169,2,1,186,10,0,40,118,167,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,116,0,0,1,3,0,0,0,0
2011-wimbledon-1701,2:22:27,4,3,4,0,8,0,170,1,1,167,3,15,40,121,167,80,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11010,104,0,1,1,1,1,0,0,5
2011-wimbledon-1701,2:23:02,4,3,5,0,8,2,171,2,1,191,14,0,0,118,173,80,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,12032,119,0,0,2,1,0,0,1,0
2011-wimbledon-1701,2:24:17,4,3,5,0,9,0,172,1,2,199,2,15,0,119,171,81,91,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,124,0,0,2,3,0,0,0,8
2011-wimbledon-1701,2:25:07,4,3,5,0,9,0,173,2,2,144,5,15,15,117,172,81,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11020,90,0,0,2,2,0,0,0,0
2011-wimbledon-1701,2:25:58,4,3,5,0,9,0,174,2,2,175,13,15,30,115,173,81,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,109,0,0,2,1,0,0,4,0
2011-wimbledon-1701,2:26:58,4,3,5,0,9,0,175,1,2,172,8,30,30,117,172,82,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,107,0,0,2,2,0,0,0,0
2011-wimbledon-1701,2:27:51,4,3,5,0,9,0,176,2,2,177,3,30,40,117,175,82,94,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22410,110,0,0,2,1,0,1,0,1
2011-wimbledon-1701,2:28:37,4,3,6,2,9,2,177,2,2,191,3,0,0,113,182,82,95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12034,119,0,0,1,3,0,0,0,3
2011-wimbledon-2101,00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000,0,0,0,0,0,0,0,0,0
2011-wimbledon-2101,0:00:00,1,0,0,0,1,0,1,2,1,159,4,0,15,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,99,0,0,1,1,0,1,0,0
2011-wimbledon-2101,0:00:24,1,0,0,0,1,0,2,2,1,172,2,0,30,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,107,0,0,1,1,0,0,0,0
2011-wimbledon-2101,0:01:04,1,0,0,0,1,0,3,1,1,149,5,15,30,2,3,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,93,0,0,1,3,0,0,0,0
2011-wimbledon-2101,0:01:37,1,0,0,0,1,0,4,2,1,159,4,15,40,2,6,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,99,0,0,1,2,0,1,0,3
2011-wimbledon-2101,0:02:01,1,0,1,0,1,2,5,2,1,154,2,0,0,1,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,12032,96,0,0,2,1,0,0,0,8
2011-wimbledon-2101,0:02:57,1,0,1,0,2,0,6,1,2,130,6,15,0,3,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22030,81,0,0,2,2,0,0,1,9
2011-wimbledon-2101,0:03:35,1,0,1,0,2,0,7,1,2,0,0,30,0,4,8,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,2,0
2011-wimbledon-2101,0:03:47,1,0,1,0,2,0,8,2,2,123,1,30,15,3,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,77,0,0,2,2,0,0,0,0
2011-wimbledon-2101,0:04:33,1,0,1,0,2,0,9,1,2,120,8,40,15,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,75,0,0,2,1,0,0,0,3
2011-wimbledon-2101,0:05:13,1,0,1,0,2,0,10,2,2,173,3,40,30,5,12,4,6,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,22010,108,1,0,2,3,0,1,1,4
2011-wimbledon-2101,0:06:34,1,0,1,0,2,0,11,2,2,170,1,40,40,4,14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,106,1,0,2,1,0,0,0,0
2011-wimbledon-2101,0:06:35,1,0,1,0,2,0,12,1,2,156,2,AD,40,5,12,5,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,97,0,0,2,1,0,0,0,0
2011-wimbledon-2101,0:06:37,1,1,1,0,2,1,13,1,2,119,2,0,0,11,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,22032,74,0,0,1,1,0,0,6,3
2011-wimbledon-2101,0:06:42,1,1,1,0,3,0,14,1,1,164,1,15,0,13,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,102,0,0,1,2,0,0,9,6
2011-wimbledon-2101,0:07:37,1,1,1,0,3,0,15,1,1,170,1,30,0,15,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,106,0,0,1,1,0,0,10,0
2011-wimbledon-2101,0:07:57,1,1,1,0,3,0,16,1,1,175,15,40,0,17,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,109,0,0,1,3,0,0,0,0
2011-wimbledon-2101,0:08:41,1,2,1,0,3,1,17,1,1,162,1,0,0,21,5,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21032,101,0,0,2,3,0,0,0,3
2011-wimbledon-2101,0:10:20,1,2,1,0,4,0,18,2,2,165,5,0,15,20,7,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,103,0,0,2,3,0,0,5,0
2011-wimbledon-2101,0:10:47,1,2,1,0,4,0,19,2,2,167,5,0,30,19,9,10,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12430,104,0,0,2,1,0,0,0,0
2011-wimbledon-2101,0:11:15,1,2,1,0,4,0,20,1,2,0,0,15,30,20,5,11,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,0,0
2011-wimbledon-2101,0:11:24,1,2,1,0,4,0,21,1,2,168,2,30,30,21,3,12,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,105,0,0,2,3,0,0,1,4
2011-wimbledon-2101,0:12:14,1,2,1,0,4,0,22,1,2,154,4,40,30,22,1,13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,96,0,0,2,1,0,0,3,8
2011-wimbledon-2101,0:12:45,1,3,1,0,4,1,23,1,2,123,10,0,0,27,1,14,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,21522,77,0,0,1,3,0,0,7,0
2011-wimbledon-2101,0:13:45,1,3,1,0,5,0,24,2,1,173,4,0,15,27,4,14,10,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22410,108,0,0,1,3,0,1,0,0
2011-wimbledon-2101,0:14:11,1,3,1,0,5,0,25,1,1,162,3,15,15,29,3,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,101,0,0,1,3,0,0,0,2
2011-wimbledon-2101,0:14:34,1,3,1,0,5,0,26,2,1,146,6,15,30,29,6,15,11,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21010,91,0,0,1,1,1,0,2,5
2011-wimbledon-2101,0:15:06,1,3,1,0,5,0,27,2,1,140,4,15,40,28,8,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,87,0,0,1,1,0,0,0,0
2011-wimbledon-2101,0:15:43,1,3,1,0,5,0,28,1,1,178,1,30,40,30,7,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22030,111,0,1,1,3,0,0,0,0
2011-wimbledon-2101,0:16:07,1,3,1,0,5,0,29,1,1,146,1,40,40,32,6,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,21030,91,0,1,1,3,0,0,3,0
2011-wimbledon-2101,0:16:40,1,3,1,0,5,0,30,1,1,135,1,AD,40,33,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,84,0,0,1,2,0,0,5,3
2011-wimbledon-2101,0:17:14,1,4,1,0,5,1,31,1,1,160,3,0,0,38,5,19,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12012,100,0,0,2,3,0,1,8,0
2011-wimbledon-2101,0:18:59,1,4,1,0,6,0,32,2,2,131,3,0,15,38,8,19,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22010,82,0,0,2,2,0,1,0,0
2011-wimbledon-2101,0:19:32,1,4,1,0,6,0,33,2,2,168,1,0,30,38,12,19,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,105,0,0,2,1,0,0,0,7
2011-wimbledon-2101,0:19:48,1,4,1,0,6,0,34,1,2,173,4,15,30,40,11,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,108,0,0,2,3,0,0,2,0
2011-wimbledon-2101,0:20:21,1,4,1,0,6,0,35,1,2,133,6,30,30,43,11,21,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11510,83,0,0,2,3,1,0,5,0
2011-wimbledon-2101,0:20:59,1,4,1,0,6,0,36,1,2,167,10,40,30,46,11,22,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,104,0,0,2,2,1,0,8,1
2011-wimbledon-2101,0:21:37,1,4,1,0,6,0,37,2,2,119,5,40,40,46,14,22,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,21010,74,1,0,2,1,1,0,0,3
2011-wimbledon-2101,0:22:16,1,4,1,0,6,0,38,2,2,135,1,40,AD,45,16,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,84,0,0,2,3,0,0,0,5
2011-wimbledon-2101,0:22:28,1,4,1,0,6,0,39,1,2,157,4,40,40,47,15,23,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21030,98,0,0,2,3,0,0,1,0
2011-wimbledon-2101,0:23:14,1,4,1,0,6,0,40,1,2,159,4,AD,40,49,14,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22030,99,0,0,2,1,0,0,3,0
2011-wimbledon-2101,0:23:48,1,4,1,0,6,0,41,2,2,170,1,40,40,48,16,24,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,106,1,0,2,3,0,0,0,0
2011-wimbledon-2101,0:24:19,1,4,1,0,6,0,42,2,2,146,1,40,AD,48,20,24,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,91,0,0,2,1,0,0,0,5
2011-wimbledon-2101,0:24:51,1,4,2,0,6,2,43,2,2,117,1,0,0,47,24,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12032,73,0,0,1,1,0,0,2,10
2011-wimbledon-2101,0:26:23,1,4,2,0,7,0,44,1,1,173,5,15,0,48,22,25,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22020,108,0,0,1,3,0,0,0,0
2011-wimbledon-2101,0:26:54,1,4,2,0,7,0,45,1,1,164,7,30,0,49,20,26,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,102,0,0,1,1,0,0,0,0
2011-wimbledon-2101,0:27:30,1,4,2,0,7,0,46,1,1,149,1,40,0,51,19,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,93,0,0,1,1,0,0,4,5
2011-wimbledon-2101,0:27:48,1,4,2,0,7,0,47,2,1,0,0,40,15,47,20,27,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,0
2011-wimbledon-2101,0:28:33,1,4,2,0,7,0,48,2,1,122,4,40,30,47,23,27,21,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22010,76,0,0,1,2,0,1,0,0
2011-wimbledon-2101,0:29:10,1,5,2,0,7,1,49,1,1,156,3,0,0,52,23,28,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11012,97,0,0,2,3,1,0,1,4
2011-wimbledon-2101,0:30:57,1,5,2,0,8,0,50,1,2,164,4,15,0,54,22,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22030,102,0,0,2,3,0,0,7,0
2011-wimbledon-2101,0:31:20,1,5,2,0,8,0,51,1,2,127,2,30,0,56,21,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22030,79,0,0,2,2,0,0,9,0
2011-wimbledon-2101,0:31:53,1,5,2,0,8,0,52,1,2,167,6,40,0,57,19,31,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,104,0,0,2,3,0,0,0,4
2011-wimbledon-2101,0:32:28,1,6,2,1,8,1,53,1,2,164,4,0,0,66,13,32,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,21033,102,0,0,1,3,0,0,12,9
2011-wimbledon-2101,0:33:28,2,0,0,0,1,0,54,2,1,175,2,0,15,64,14,32,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,109,0,0,1,3,0,0,0,0
2011-wimbledon-2101,0:35:12,2,0,0,0,1,0,55,1,1,157,1,15,15,66,13,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,98,0,0,1,3,0,0,0,0
2011-wimbledon-2101,0:35:35,2,0,0,0,1,0,56,1,1,157,3,30,15,68,12,34,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,98,0,0,1,2,0,0,2,1
