match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType
2014-ausopen-2117,0:15:52,1,1,2,0,4,0,28,1,1,164,,15,0,,,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,101,0,0,1,,,,,,,,,
2014-ausopen-2117,0:16:15,1,1,2,0,4,0,29,2,1,166,,15,15,,,13,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,103,0,0,1,,,,,,,,,
2014-ausopen-2117,0:16:38,1,1,2,0,4,0,30,1,1,142,,30,15,,,14,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,88,0,0,1,,,,,,,,,
2014-ausopen-2117,0:17:13,1,1,2,0,4,0,31,2,1,161,,30,30,,,14,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,100,0,0,1,,,,,,,,,
2014-ausopen-2117,0:18:01,1,1,2,0,4,0,32,1,1,142,,40,30,,,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,88,0,0,1,,,,,,,,,
2014-ausopen-2117,0:18:37,1,2,2,0,4,1,33,1,1,163,,0,0,,,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,101,0,0,2,,,,,,,,,
2014-ausopen-2117,0:19:13,1,2,2,0,5,0,34,1,2,169,,15,0,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,105,0,0,2,,,,,,,,,
2014-ausopen-2117,0:19:36,1,2,2,0,5,0,35,2,2,0,,15,15,,,17,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,,,
2014-ausopen-2117,0:20:16,1,2,2,0,5,0,36,1,2,0,,30,15,,,18,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2117,0:20:48,1,2,2,0,5,0,37,1,2,0,,40,15,,,19,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2117,0:21:28,1,3,2,0,5,1,38,1,2,152,,0,0,,,20,18,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,,,,,,,,,,,21422,94,1,0,1,,,,,,,,,
2014-ausopen-2117,0:23:17,1,3,2,0,6,0,39,1,1,160,,15,0,,,21,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,99,0,0,1,,,,,,,,,
2014-ausopen-2117,0:23:37,1,3,2,0,6,0,40,2,1,162,,15,15,,,21,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,100,0,0,1,,,,,,,,,
2014-ausopen-2117,0:24:03,1,3,2,0,6,0,41,1,1,167,,30,15,,,22,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,103,0,0,1,,,,,,,,,
2014-ausopen-2117,0:24:34,1,3,2,0,6,0,42,1,1,167,,40,15,,,23,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,103,0,0,1,,,,,,,,,
2014-ausopen-2117,0:25:01,1,4,2,0,6,1,43,1,1,162,,0,0,,,24,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12012,100,0,0,2,,,,,,,,,
2014-ausopen-2117,0:25:38,1,4,2,0,7,0,44,1,2,137,,15,0,,,25,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,85,0,0,2,,,,,,,,,
2014-ausopen-2117,0:26:10,1,4,2,0,7,0,45,1,2,162,,30,0,,,26,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,100,0,0,2,,,,,,,,,
2014-ausopen-2117,0:26:33,1,4,2,0,7,0,46,2,2,160,,30,15,,,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,99,0,0,2,,,,,,,,,
2014-ausopen-2117,0:26:53,1,4,2,0,7,0,47,2,2,129,,30,30,,,26,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,80,0,0,2,,,,,,,,,
2014-ausopen-2117,0:27:44,1,4,2,0,7,0,48,1,2,129,,40,30,,,27,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,80,0,0,2,,,,,,,,,
2014-ausopen-2117,0:28:18,1,5,2,0,7,1,49,1,2,134,,0,0,,,28,21,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,11012,83,1,0,1,,,,,,,,,
2014-ausopen-2117,0:30:17,1,5,2,0,8,0,50,2,1,166,,0,15,,,28,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12420,103,0,0,1,,,,,,,,,
2014-ausopen-2117,0:30:38,1,5,2,0,8,0,51,1,1,161,,15,15,,,29,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,100,0,0,1,,,,,,,,,
2014-ausopen-2117,0:31:03,1,5,2,0,8,0,52,1,1,150,,30,15,,,30,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,93,0,0,1,,,,,,,,,
2014-ausopen-2117,0:31:55,1,5,2,0,8,0,53,1,1,166,,40,15,,,31,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,103,0,0,1,,,,,,,,,
2014-ausopen-2117,0:32:18,1,5,2,0,8,0,54,2,1,144,,40,30,,,31,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,89,0,0,1,,,,,,,,,
2014-ausopen-2117,0:32:46,1,6,2,1,8,1,55,1,1,162,,0,0,,,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22033,100,0,0,2,,,,,,,,,
2014-ausopen-2117,0:34:39,2,0,0,0,1,0,56,1,2,137,,15,0,,,33,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,85,0,0,2,,,,,,,,,
2014-ausopen-2117,0:35:07,2,0,0,0,1,0,57,2,2,141,,15,15,,,33,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12020,87,0,0,2,,,,,,,,,
2014-ausopen-2117,0:35:58,2,0,0,0,1,0,58,1,2,176,,30,15,,,34,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,109,0,0,2,,,,,,,,,
2014-ausopen-2117,0:36:26,2,0,0,0,1,0,59,1,2,136,,40,15,,,35,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,84,0,0,2,,,,,,,,,
2014-ausopen-2117,0:37:02,2,1,0,0,1,1,60,1,2,146,,0,0,,,36,24,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,11012,90,1,0,1,,,,,,,,,
2014-ausopen-2117,0:38:26,2,1,0,0,2,0,61,1,1,152,,15,0,,,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,94,0,0,1,,,,,,,,,
2014-ausopen-2117,0:38:47,2,1,0,0,2,0,62,2,1,148,,15,15,,,37,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,92,0,0,1,,,,,,,,,
2014-ausopen-2117,0:39:25,2,1,0,0,2,0,63,1,1,156,,30,15,,,38,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,97,0,0,1,,,,,,,,,
2014-ausopen-2117,0:39:45,2,1,0,0,2,0,64,1,1,169,,40,15,,,39,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,105,0,0,1,,,,,,,,,
2014-ausopen-2117,0:40:20,2,2,0,0,2,1,65,1,1,159,,0,0,,,40,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21032,98,0,0,2,,,,,,,,,
2014-ausopen-2117,0:40:58,2,2,0,0,3,0,66,2,2,166,,0,15,,,40,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,103,0,0,2,,,,,,,,,
2014-ausopen-2117,0:41:19,2,2,0,0,3,0,67,2,2,166,,0,30,,,40,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,103,0,0,2,,,,,,,,,
2014-ausopen-2117,0:41:47,2,2,0,0,3,0,68,2,2,156,,0,40,,,40,28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,97,0,0,2,,,,,,,,,
2014-ausopen-2117,0:42:06,2,2,0,0,3,0,69,1,2,179,,15,40,,,41,28,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,111,0,0,2,,,,,,,,,
2014-ausopen-2117,0:42:33,2,2,0,0,3,0,70,1,2,143,,30,40,,,42,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,88,0,0,2,,,,,,,,,
2014-ausopen-2117,0:43:05,2,2,0,0,3,0,71,1,2,127,,40,40,,,43,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,78,0,0,2,,,,,,,,,
2014-ausopen-2117,0:43:41,2,2,0,0,3,0,72,2,2,135,,40,AD,,,43,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,83,0,0,2,,,,,,,,,
2014-ausopen-2117,0:44:33,2,2,0,0,3,0,73,1,2,0,,40,40,,,44,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2117,0:45:08,2,2,0,0,3,0,74,1,2,130,,AD,40,,,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,80,0,0,2,,,,,,,,,
2014-ausopen-2117,0:45:48,2,2,0,0,3,0,75,2,2,160,,40,40,,,45,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,99,1,0,2,,,,,,,,,
2014-ausopen-2117,0:46:17,2,2,0,0,3,0,76,1,2,171,,AD,40,,,46,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,106,0,0,2,,,,,,,,,
2014-ausopen-2117,0:46:57,2,2,0,0,3,0,77,2,2,161,,40,40,,,46,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,100,1,0,2,,,,,,,,,
2014-ausopen-2117,0:47:20,2,2,0,0,3,0,78,1,2,135,,AD,40,,,47,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,83,0,0,2,,,,,,,,,
2014-ausopen-2117,0:48:00,2,2,0,0,3,0,79,2,2,126,,40,40,,,47,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020,78,1,0,2,,,,,,,,,
2014-ausopen-2117,0:48:47,2,2,0,0,3,0,80,1,2,176,,AD,40,,,48,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,109,0,0,2,,,,,,,,,
2014-ausopen-2117,0:49:19,2,3,0,0,3,1,81,1,2,159,,0,0,,,49,32,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,11012,98,1,0,1,,,,,,,,,
2014-ausopen-2117,0:51:26,2,3,0,0,4,0,82,1,1,162,,15,0,,,50,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,100,0,0,1,,,,,,,,,
2014-ausopen-2117,0:52:09,2,3,0,0,4,0,83,1,1,138,,30,0,,,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,85,0,0,1,,,,,,,,,
2014-ausopen-2117,0:52:46,2,3,0,0,4,0,84,1,1,152,,40,0,,,52,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,94,0,0,1,,,,,,,,,
2014-ausopen-2117,0:53:07,2,3,0,0,4,0,85,2,1,168,,40,15,,,52,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,104,0,0,1,,,,,,,,,
2014-ausopen-2117,0:53:30,2,3,0,0,4,0,86,2,1,171,,40,30,,,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,106,0,0,1,,,,,,,,,
2014-ausopen-2117,0:54:02,2,4,0,0,4,1,87,1,1,158,,0,0,,,53,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12012,98,0,0,2,,,,,,,,,
2014-ausopen-2117,0:54:36,2,4,0,0,5,0,88,1,2,170,,15,0,,,54,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,105,0,0,2,,,,,,,,,
2014-ausopen-2117,0:54:57,2,4,0,0,5,0,89,1,2,166,,30,0,,,55,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,103,0,0,2,,,,,,,,,
2014-ausopen-2117,0:55:43,2,4,0,0,5,0,90,1,2,142,,40,0,,,56,34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,88,0,0,2,,,,,,,,,
2014-ausopen-2117,0:56:23,2,4,0,0,5,0,91,2,2,141,,40,15,,,56,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020,87,1,0,2,,,,,,,,,
2014-ausopen-2117,0:56:58,2,5,0,0,5,1,92,1,2,174,,0,0,,,57,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22022,108,1,0,1,,,,,,,,,
2014-ausopen-2117,0:58:42,2,5,0,0,6,0,93,2,1,155,,0,15,,,57,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11030,96,0,0,1,,,,,,,,,
2014-ausopen-2117,0:59:14,2,5,0,0,6,0,94,1,1,163,,15,15,,,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,101,0,0,1,,,,,,,,,
2014-ausopen-2117,0:59:37,2,5,0,0,6,0,95,1,1,144,,30,15,,,59,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,89,0,0,1,,,,,,,,,
2014-ausopen-2117,1:00:22,2,5,0,0,6,0,96,1,1,148,,40,15,,,60,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,92,0,0,1,,,,,,,,,
2014-ausopen-2117,1:01:01,2,6,0,1,6,1,97,1,1,153,,0,0,,,61,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21034,95,0,0,2,,,,,,,,,
2014-ausopen-2121,0:00:00,1,0,0,0,1,0,1,2,2,141,,0,15,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,87,0,0,2,,,,,,,,,
2014-ausopen-2121,0:00:39,1,0,0,0,1,0,2,2,2,119,,0,30,,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,74,0,0,2,,,,,,,,,
2014-ausopen-2121,0:01:32,1,0,0,0,1,0,3,2,2,137,,0,40,,,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,85,0,0,2,,,,,,,,,
2014-ausopen-2121,0:02:07,1,0,1,0,1,2,4,2,2,185,,0,0,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,115,0,0,1,,,,,,,,,
2014-ausopen-2121,0:03:06,1,0,1,0,2,0,5,2,1,149,,0,15,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,92,0,0,1,,,,,,,,,
2014-ausopen-2121,0:03:24,1,0,1,0,2,0,6,1,1,121,,15,15,,,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,75,0,0,1,,,,,,,,,
2014-ausopen-2121,0:03:58,1,0,1,0,2,0,7,2,1,145,,15,30,,,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,90,0,0,1,,,,,,,,,
2014-ausopen-2121,0:04:27,1,0,1,0,2,0,8,1,1,160,,30,30,,,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,99,0,0,1,,,,,,,,,
2014-ausopen-2121,0:04:48,1,0,1,0,2,0,9,1,1,156,,40,30,,,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,97,0,0,1,,,,,,,,,
2014-ausopen-2121,0:05:11,1,0,1,0,2,0,10,2,1,151,,40,40,,,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,93,0,0,1,,,,,,,,,
2014-ausopen-2121,0:05:36,1,0,1,0,2,0,11,2,1,152,,40,AD,,,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,94,0,0,1,,,,,,,,,
2014-ausopen-2121,0:06:00,1,0,2,0,2,2,12,2,1,162,,0,0,,,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12022,100,0,1,2,,,,,,,,,
2014-ausopen-2121,0:07:27,1,0,2,0,3,0,13,2,2,179,,0,15,,,3,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,111,0,0,2,,,,,,,,,
2014-ausopen-2121,0:07:48,1,0,2,0,3,0,14,1,2,135,,15,15,,,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,83,0,0,2,,,,,,,,,
2014-ausopen-2121,0:08:43,1,0,2,0,3,0,15,1,2,146,,30,15,,,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,90,0,0,2,,,,,,,,,
2014-ausopen-2121,0:09:55,1,0,2,0,3,0,16,2,2,186,,30,30,,,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,115,0,0,2,,,,,,,,,
2014-ausopen-2121,0:10:20,1,0,2,0,3,0,17,1,2,0,,40,30,,,6,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2121,0:11:10,1,1,2,0,3,1,18,1,2,188,,0,0,,,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21032,116,1,0,1,,,,,,,,,
2014-ausopen-2121,0:12:58,1,1,2,0,4,0,19,2,1,157,,0,15,,,7,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,97,0,0,1,,,,,,,,,
2014-ausopen-2121,0:13:22,1,1,2,0,4,0,20,1,1,157,,15,15,,,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,97,0,0,1,,,,,,,,,
2014-ausopen-2121,0:13:42,1,1,2,0,4,0,21,1,1,151,,30,15,,,9,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,93,0,0,1,,,,,,,,,
2014-ausopen-2121,0:14:11,1,1,2,0,4,0,22,1,1,153,,40,15,,,10,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,1,,,,,,,,,
2014-ausopen-2121,0:14:34,1,2,2,0,4,1,23,1,1,153,,0,0,,,11,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,95,0,0,2,,,,,,,,,
2014-ausopen-2121,0:15:17,1,2,2,0,5,0,24,1,2,147,,15,0,,,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,91,0,0,2,,,,,,,,,
2014-ausopen-2121,0:16:09,1,2,2,0,5,0,25,2,2,136,,15,15,,,12,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,84,0,0,2,,,,,,,,,
2014-ausopen-2121,0:16:54,1,2,2,0,5,0,26,2,2,149,,15,30,,,12,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,92,0,0,2,,,,,,,,,
2014-ausopen-2121,0:17:44,1,2,2,0,5,0,27,2,2,179,,15,40,,,12,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,111,0,0,2,,,,,,,,,
2014-ausopen-2121,0:18:40,1,2,3,0,5,2,28,2,2,178,,0,0,,,12,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,110,0,0,1,,,,,,,,,
2014-ausopen-2121,0:20:42,1,2,3,0,6,0,29,2,1,118,,0,15,,,12,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,73,0,0,1,,,,,,,,,
2014-ausopen-2121,0:21:20,1,2,3,0,6,0,30,2,1,159,,0,30,,,12,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,98,0,0,1,,,,,,,,,
2014-ausopen-2121,0:21:57,1,2,3,0,6,0,31,2,1,148,,0,40,,,12,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,92,0,0,1,,,,,,,,,
2014-ausopen-2121,0:22:19,1,2,4,0,6,2,32,2,1,160,,0,0,,,12,20,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,,,,,,,,,,,11032,99,0,1,2,,,,,,,,,
2014-ausopen-2121,0:23:04,1,2,4,0,7,0,33,2,2,179,,0,15,,,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,111,0,0,2,,,,,,,,,
2014-ausopen-2121,0:23:23,1,2,4,0,7,0,34,1,2,127,,15,15,,,13,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,78,0,0,2,,,,,,,,,
2014-ausopen-2121,0:24:27,1,2,4,0,7,0,35,1,2,0,,30,15,,,14,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,0,0,0,2,,,,,,,,,
2014-ausopen-2121,0:24:58,1,2,4,0,7,0,36,2,2,179,,30,30,,,14,22,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,111,0,0,2,,,,,,,,,
2014-ausopen-2121,0:25:52,1,2,4,0,7,0,37,2,2,185,,30,40,,,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,115,0,0,2,,,,,,,,,
2014-ausopen-2121,0:26:25,1,2,5,0,7,2,38,2,2,178,,0,0,,,14,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,110,0,0,1,,,,,,,,,
2014-ausopen-2121,0:28:04,1,2,5,0,8,0,39,2,1,157,,0,15,,,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,97,0,0,1,,,,,,,,,
2014-ausopen-2121,0:28:28,1,2,5,0,8,0,40,1,1,157,,15,15,,,15,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,97,0,0,1,,,,,,,,,
2014-ausopen-2121,0:29:04,1,2,5,0,8,0,41,2,1,156,,15,30,,,15,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,97,0,0,1,,,,,,,,,
2014-ausopen-2121,0:29:30,1,2,5,0,8,0,42,1,1,135,,30,30,,,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,83,0,0,1,,,,,,,,,
2014-ausopen-2121,0:29:51,1,2,5,0,8,0,43,2,1,122,,30,40,,,16,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,75,0,0,1,,,,,,,,,
2014-ausopen-2121,0:30:34,1,2,6,2,8,2,44,2,1,129,,0,0,,,16,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,22013,80,0,1,2,,,,,,,,,
2014-ausopen-2121,0:33:48,2,0,0,0,1,0,45,2,2,183,,0,15,,,16,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,113,0,0,2,,,,,,,,,
2014-ausopen-2121,0:34:13,2,0,0,0,1,0,46,2,2,172,,0,30,,,16,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,106,0,0,2,,,,,,,,,
2014-ausopen-2121,0:34:39,2,0,0,0,1,0,47,2,2,189,,0,40,,,16,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,117,0,0,2,,,,,,,,,
2014-ausopen-2121,0:34:57,2,0,1,0,1,2,48,2,2,133,,0,0,,,16,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,82,0,0,1,,,,,,,,,
2014-ausopen-2121,0:36:21,2,0,1,0,2,0,49,1,1,153,,15,0,,,17,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,1,,,,,,,,,
2014-ausopen-2121,0:36:55,2,0,1,0,2,0,50,2,1,152,,15,15,,,17,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,94,0,0,1,,,,,,,,,
2014-ausopen-2121,0:37:33,2,0,1,0,2,0,51,1,1,143,,30,15,,,18,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,88,0,0,1,,,,,,,,,
2014-ausopen-2121,0:37:56,2,0,1,0,2,0,52,1,1,144,,40,15,,,19,33,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,89,0,0,1,,,,,,,,,
2014-ausopen-2121,0:38:18,2,1,1,0,2,1,53,1,1,115,,0,0,,,20,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12012,71,0,0,2,,,,,,,,,
